,idx,word_guesses,first_pass,solution_words,solution
1985,1985,accetta;api;aia,SF accetta T api E T aia,Sfaccettata;pietà;ià,Sfaccettata pietà ià
1986,1986,agli;rocca,MU agli rocca ICI,Muglirocca;cici,Muglirocca cici
1987,1987,aiole;Tanana;tori,P aiole Tanana L I tori,Paiolet;ananaltori,Paiolet ananaltori
1988,1988,brad;scopa;saggio;sale;in,brad O RE scopa E saggio sale NT in O,Bradoresco;pesaoggio;salentino,Bradoresco pesaoggio salentino
1989,1989,libro;dotto,CA libro RI dotto,Calibro;ridotto,Calibro ridotto
1990,1990,zio;Sam;Asi,SPA zio Sam AN Asi,Spaziosa;manasiasi,Spaziosa manasiasi
1991,1991,tram;Era;re,S tram LL Era re,Stram;llerare,Stram llerare
1992,1992,more;nono;lago;Como;per;abile,T U more nono lago Como per abile,Tumore;nono;largo;comoperabile,Tumore nono largo comoperabile
1993,1993,tosa;cassa,GU S tosa BI cassa,Gustosa;bicassà,Gustosa bicassà
1994,1994,con;prime;di,con S prime di CI,Conspire;dimici,Conspire dimici
1995,1995,letto;Ezio,BAL letto SF Ezio,Balletto;sfetio,Balletto sfetio
1996,1996,teso;Orlando,teso R O Orlando,Tesoro;or;lan,"Tesoro, or lan?"
1997,1997,ami;orlo;unte;osso;Ero,L ami C orlo unte S OR osso EV Ero,L;amico;molto;un;tesoro;se;è;vero,L'amico molto un tesoro se è vero
1998,1998,fa;proiettile,SO fa proiettile,Sofà;proiettile,Sofà proiettile
1999,1999,Pan;occhi,D O Pan N T occhi,Dopan;nontocchi,Dopan nontocchi
