,idx,word_guesses,first_pass,solution_words,solution
1972,1972,triste;ali,COR triste N farfalle,Corti;stanfalle,Corti stanfalle
1973,1973,incas;trofie;gote,incas trofie gote,Incastro;fiegote,Incastro fiegote
1974,1974,colo;Omar;ione,colo SS Omar ione FF,Colosso;marine,Colosso marine
1975,1975,Diana;menti,F Diana P RI menti,Fdi;anpi;riumenti,Fdi anpi riumenti
1976,1976,assi;orsi,G R assi S C orsi,Grassi;scorsi,Grassi scorsi
1977,1977,Orazio;dive;mento,SF Orazio dive RT I mento,Sforrazio;divertimento,Sforrazio divertimento
1978,1978,ascia;remo;Isa,ascia D remo ND Isa E,As;Ciadedorme;disiaese,As Ciadedorme disiaese
1979,1979,verro;api,A verro api C,Aver;roa;pic,Aver roa pic
1980,1980,ginestra;olmo,AR ginestra C olmo,Argine;stracolmo,Argine stracolmo
1981,1981,teda;corsetto,teda TO DIS corsetto,Tedato;discorsetto,Tedato discorsetto
1982,1982,assisa;ville,GR assisa ville I,Grassi;savilieu,Grassi savilieu
1983,1983,edera;menta,F edera FF menta,Fede;raffinata,Fede raffinata
1984,1984,riviste;moro;are,B riviste moro G L I are,Brivi;Ste;Mor;og;Llare,Brivi Ste Mor og Llare
1985,1985,accetta;api;arido,SF accetta T api E T arido,Sfaccettata;pietà;ridì,Sfaccettata pietà ridì
1986,1986,agli;arem,MU agli arem ICI,Muagliare;micci,Muagliare micci
1987,1987,iris;largo;bisacce,P iris largo L I bisacce,Pirìlar;golibisacce,Pirìlar golibisacce
1988,1988,paperino;scopa;saggio;sale;in,paperino O RE scopa E saggio sale NT in O,Paperinoore;scopesagg;iosentino,Paperinoore scopesagg iosentino
1989,1989,libro;dotto,CA libro RI dotto,Calibro;ridotto,Calibro ridotto
1990,1990,zio;mais;d'Ischia,SPA zio mais AN d'Ischia,Spazioma;Ischia,Spazioma Ischia
1991,1991,appostero;Era;re,S appostero LL Era re,Sapos;sollevare,Sapos sollevare
1992,1992,more;Al;lago;Como;per;abile,T U more Al lago Como per abile,Tumore;alla;como;peroperabile,Tumore alla como peroperabile
1993,1993,tosa;l'arma,GU S tosa BI l'arma,Gustosa;birra,Gustosa birra
1994,1994,con;hot;di,con S hot di CI,Conshotti;dicci,Conshotti dicci
1995,1995,letto;irato,BAL letto SF irato,Balletto;sfirato,Balletto sfirato
1996,1996,teso;si,teso R O simadora,"Tesoro;si;mad;Tesoro, si mad?","6 = Tesoro, si mad?"
1997,1997,ami;calotta;unte;viziato;Ero,L ami C calotta unte S OR viziato EV Ero,L;amica;lotta;un;tesoro;vi;z;iero,L'amica lotta un tesoro vi z iero
1998,1998,fa;mina,SO fa mina,,
1999,1999,vestali;occhi,D O vestali N T occhi,Dovesta;l'intocchi,Dovesta l'intocchi
